cell1,cell2,cell3,cell4,cell5,cell6,cell7,cell8,cell9,cell10,cell11,cell12,cell13,cell14,cell15,cell16,cell17,cell18,cell19,cell20,cell21,cell22,cell23,cell24,cell25,cell26,cell27,cell28,cell29,cell30,cell31,cell32,cell33,cell34,cell35,cell36,cell37,cell38,cell39,cell40,cell41,cell42,cell43,cell44,cell45,cell46,cell47,cell48,cell49,cell50,cell51,cell52,cell53,cell54,cell55,cell56,cell57,cell58,cell59,cell60,cell61,cell62,cell63,cell64,cell65,cell66,cell67,cell68,cell69,cell70,cell71
0.993671833,0.932740487,0.904022261,1.133399077,0.891676329,0.940591184,1.255759186,0.982011766,1.014165725,1.188656011,1.199005007,1.166951428,1.011189754,0.740500104,0.919918245,1.014643073,0.870648381,1.571532743,0.851380941,0.982588149,0.994230388,0.974382333,1.340622947,0.950859113,0.960839001,1.124342045,0.953267022,1.025116684,1.014787114,0.974408298,1.122623748,1.046774534,1.156781406,1.114568309,0.98536859,1.008696527,0.713271799,1.016520392,1.011088086,0.946987326,0.950731707,0.978832654,1.087676667,0.852428701,1.240967022,0.657736294,1.01928039,0.978833347,0.935719806,0.984414593,1.039833292,1.044685603,1.009562278,0.890259521,1.044111815,0.938336924,1.003141037,0.927764871,1.020537802,0.973022813,1.110871101,1.045366243,0.975208365,0.964029681,1.343880504,1.340354296,0.97622105,1.017185869,1.043626802,1.045938082,1.006434695
1.113317948,1.043376172,0.919089884,1.08454878,1.030335906,0.923697183,0.849084636,1.110127737,1.008801743,1.482085126,1.012977967,1.13550512,1.003377481,1.440759241,1.644975735,0.989076561,0.598369796,0.7472527,0.816897262,0.710535318,0.963585921,0.908688409,0.999157458,0.996779125,0.921112076,1.021694953,0.976371903,0.998364677,0.994876286,1.166580381,1.066240396,1.040817295,1.010972994,1.085107257,0.954778162,1.059962735,0.932425731,0.697007305,1.011651541,0.898453438,0.969120786,0.972893874,1.049991522,0.909314821,1.411913823,0.882846286,1.047099073,0.99039264,1.003158104,1.097794501,1.02887635,0.96274358,0.999607425,0.800828066,0.963155885,1.016692688,1.057525159,0.930456928,0.949550833,1.003931101,1.141237383,1.129171274,0.915168887,1.027121611,1.374500669,1.142762247,1.121778453,1.051311753,1.056688779,1.05449918,1.107245983
1.012059847,1.014730685,1.106990587,0.943321326,1.142473838,1.037577201,1.105658264,1.274698914,0.970807763,1.309752297,0.843691001,1.205213721,1.290063946,1.166937543,1.235916983,1.007537664,0.560078023,1.40553208,1.599920304,0.999520679,1.03134138,0.932156362,0.87911197,1.016686696,0.976830324,1.020781347,1.038326068,1.003075485,0.996433886,1.097962338,1.130618197,1.007628147,0.827997883,0.922637748,0.996259678,1.12041623,0.966232208,0.914177821,0.963284535,0.880772782,0.990321761,0.964327532,0.978665656,0.900927072,1.192910604,1.192404481,0.968731485,1.023239641,0.987548998,1.064404317,1.058894579,0.96956637,0.998501393,0.911913483,1.280439659,1.484957839,1.006497741,0.984026369,1.020029119,0.977252861,1.139000862,0.988161439,0.965045074,1.0446741,0.978867754,0.990210942,0.990722884,1.070154844,1.033582488,1.12369718,1.0247341
1.09271894,0.959953604,0.967534778,0.920157933,1.087634779,1.020018978,0.695347574,1.192498944,0.990348914,1.143182956,1.160915794,0.751067727,1.153577019,1.011562643,1.16025374,1.110676229,1.064541199,1.017940416,0.823197808,1.242280876,1.025869245,1.04754068,0.799329049,1.062704331,0.971630818,0.985972415,1.036281645,0.920035318,1.047822089,1.215671925,0.979221772,1.098702398,0.874161459,0.970915744,0.911546594,1.160100816,1.149925773,0.843455554,1.065237034,1.135347295,0.92549857,1.093036267,0.895198854,1.006991371,1.069796244,0.805108216,1.00650673,0.981737746,0.956549869,1.032669657,1.0221971,1.003886805,1.03942066,1.056684168,0.983730196,0.973920384,1.067884696,0.998887582,0.960637284,1.057327451,1.104947021,1.026956199,1.022884587,0.969829794,1.013782005,1.180088145,1.020735892,0.937678531,1.041044913,0.989020843,1.018134707
0.954053554,0.9245969,0.856634119,0.943869475,1.104632043,1.008519865,0.924491719,1.26816557,0.922114239,1.217523702,0.975210231,0.514733081,0.790160817,1.097987352,1.099582078,1.043438162,0.860382237,1.27505054,0.865297861,1.186113592,1.093298776,1.088541472,0.956858594,1.03355495,0.90195828,1.086907111,0.991633044,1.06775647,0.976159453,1.292038854,1.033568972,1.089496708,1.281243903,1.176471993,1.385915464,1.160144838,1.335631729,1.024871816,0.935208789,0.793520389,0.924956925,0.964641818,0.922783033,0.944157813,1.415559385,0.776010432,1.046192241,0.950807259,1.105421278,1.104891851,0.996839764,1.007944363,1.009199523,0.965736928,0.986737227,0.825541219,1.055519225,1.030556862,0.955652759,0.974367937,1.069137777,1.074195673,1.206848264,0.957243168,0.910401996,0.9867948,0.940041512,0.910087917,1.008396246,0.977500399,0.980069986
1.119745785,0.917727664,1.006387265,1.008960372,1.110399464,1.049022972,1.28264202,1.327440286,1.078981408,1.18573265,0.883133764,1.34516193,1.22470796,0.894292889,0.669318817,1.023812349,0.652572192,1.155795368,0.885074247,1.432749351,1.206421153,1.13844121,0.595169744,0.972378575,0.943628786,1.014959147,0.957895908,0.95384214,0.917667486,1.664040437,1.050447526,1.075368138,1.111850715,1.139169274,1.103939984,1.253328572,0.975305684,1.390141035,0.824279432,1.042233601,0.904095974,1.037962817,0.958896631,0.968146712,1.6479942,0.878245882,1.057385913,0.962249113,1.093922339,1.108889576,1.027221202,1.041606389,1.022307594,0.793736672,1.083595914,0.834316396,1.068203987,1.000549307,1.012754541,1.03667573,1.089184407,1.042513101,1.022677016,0.964513105,0.95350218,0.988299736,1.115287278,1.028899245,0.981072486,0.978980972,0.99929287
1.09853154,0.922980935,0.907699887,1.050195108,1.152586167,0.911286078,1.309816605,1.32101972,1.048531971,0.976353322,0.916247163,0.77995932,0.87075579,0.958947942,0.717956647,0.935402365,1.304160467,1.181104824,0.73222153,0.828034793,1.120700869,0.979844955,1.254242853,0.993360555,1.006015248,0.970671331,0.90169916,1.011170472,0.96514268,1.567839868,1.204169365,0.942837409,1.033656365,0.955667213,1.292013786,2.116423973,1.225278841,0.75474964,1.195136173,1.005444536,1.005708298,1.068039189,0.978827233,0.862690004,1.49790939,0.731605919,1.030684426,1.01411991,1.002329011,1.067782671,0.990989667,0.98124381,1.018946048,0.764868315,1.035213072,0.883348462,0.999612345,0.999383173,1.039542143,1.052428977,1.037536415,1.087969228,1.012270721,1.035335974,1.005973759,1.120405704,1.148894386,1.10257971,1.046065729,1.017851888,1.048035212
1.020813539,0.937913236,0.882667876,0.905520304,1.117656318,1.216660612,0.686837654,1.593631081,1.018546216,0.834718239,0.761507792,0.735153253,0.915594083,0.874589367,0.950289581,1.067610813,0.752777785,0.903226091,0.928699898,1.213773933,1.105869921,1.038713427,0.933376738,1.038412005,1.028441846,0.977581473,0.881967288,0.900370869,1.057352367,1.103726261,1.177433539,0.965396146,0.785109564,0.923808234,1.068137487,1.28483518,1.349595308,0.856668794,0.960538177,1.004545977,0.905796225,0.89160733,1.033803181,0.858048255,1.343511985,0.745257069,1.113828188,1.023826091,1.202174909,1.017549449,1.11179809,0.976482721,1.010672701,0.915376727,0.959462484,0.989603233,1.026952575,0.971852249,0.949266197,1.029748703,1.044942201,1.084595647,1.043264568,0.9859556,1.472503758,1.431591951,0.938911545,1.001095018,1.046826506,1.067605683,0.982538809
1.043339763,0.906832439,0.931922087,1.06689153,0.848912876,1.017404342,0.965838922,1.840727154,0.960251437,0.879342661,0.901621879,1.38579474,1.162180032,1.271782121,0.966181766,1.043691548,0.95202834,1.233696437,1.03507094,0.957195873,1.139397256,1.032656035,0.992211025,1.001429456,0.906855458,1.042602114,1.119353574,0.957930845,1.150040001,1.037451435,1.209309872,1.08153497,0.8419755,1.019279053,1.181872451,1.051293408,1.272038559,1.12234912,0.902634344,0.886589695,1.002422324,0.986639241,0.988605139,0.827811241,1.368624201,0.851091533,1.054056488,1.006549549,1.061310823,1.038572477,1.044734001,1.010308097,0.998090165,1.732557543,0.917229884,1.012065042,1.096671668,1.054690901,1.081440404,1.038515023,1.010108131,1.012924182,1.087243573,1.012523561,1.600715284,1.416058904,0.913016062,0.978179632,1.050637768,1.038381756,1.04976915
0.954505386,0.984591223,0.873683402,1.0244872,0.736341855,1.096030507,1.429385759,2.544818074,0.963655871,1.0853557,0.958648044,0.954458542,0.915803715,1.468381904,1.209915033,1.159342879,1.039267199,1.563815471,0.924140245,1.149086503,1.21585054,1.036771388,0.717981257,0.977000099,0.895538817,1.027897692,0.963839231,0.951038185,0.931012867,0.935705871,1.024560652,1.109058373,0.804294448,1.043332441,1.316100612,1.168681536,1.157201185,0.959533152,1.022226446,1.084720694,0.999250553,1.031571298,1.032338041,0.978897164,1.606322028,1.393474038,0.994840119,0.979760848,1.23418491,1.074863339,1.042463291,0.978467356,1.016144585,0.954161532,0.939121605,0.991566086,0.991776896,1.119444903,1.027465946,1.075997032,1.016156171,1.033871787,1.04933115,0.974909532,0.889662243,0.993145786,1.041738192,1.094155272,1.051854538,1.013693372,0.96117948
0.967504968,0.95482076,0.969092562,0.851478331,0.568861696,1.048610397,1.282147583,2.475468018,0.996517826,1.015791293,0.79851477,0.861922998,0.830868294,1.00289135,1.264163196,1.071977971,1.10482256,1.688096095,1.041169191,1.522451782,1.75789164,1.378021687,0.822553311,0.970592244,0.903964765,0.981027893,1.049087865,1.027684713,0.970866562,0.918658799,0.907403962,1.11836548,0.799387422,0.918377267,0.979385217,0.993926927,1.206941334,1.138599525,0.952468069,0.9314479,1.119458497,1.082140538,0.985102864,0.970557542,1.604950746,1.460205404,1.039481963,1.031962022,1.177495386,1.062976097,1.066188273,0.996219903,1.001870275,0.817588659,1.064621768,0.821241257,0.98532345,1.081011404,1.02203092,1.008690367,1.064170307,1.063226127,1.069225678,0.976510305,0.77413997,0.832226519,1.033406679,0.970136938,1.030128605,1.090889577,1.104923076
1.13995775,0.945795539,0.919743719,1.08562525,0.695039798,1.100521343,0.789880787,1.591774974,0.922568816,0.985427409,0.944256922,0.902527737,1.143970523,0.84891666,1.377460465,1.206978501,1.076013673,1.443047002,0.948148426,1.532474458,1.814081312,1.122923199,1.433607061,0.95423101,0.949759607,1.14834658,1.083328806,1.019735597,0.90922019,0.966030982,1.02259552,1.139253057,0.86963034,1.027388804,1.041381149,1.100451546,1.251478032,0.968405974,1.208295448,1.018874018,0.957474518,0.931985893,0.924908737,0.825267773,1.462051499,1.444953668,1.023796903,0.952246111,1.064243824,1.005962182,1.101982072,1.050934105,1.014768485,0.786101872,0.996682626,0.927264598,1.025396067,0.98979103,1.020032752,1.048203246,1.051476287,0.938646193,1.090776892,0.992391831,0.83184884,0.806437121,0.994611663,1.049006735,1.040835635,1.014880797,0.974142748
0.967778857,0.835078706,0.841359666,0.994665235,0.725797846,1.072161096,0.93689063,1.24989735,0.950672157,0.949406501,0.654724461,0.808316002,0.910697731,1.304336584,1.085784855,1.04662932,1.108929598,1.090193998,0.740292883,1.234870733,1.540399037,1.058533137,0.772510515,0.99097915,0.904267193,1.013575802,1.017541196,0.933973816,0.880709621,0.911093851,1.17563402,1.023651806,0.94590952,1.075171258,1.221021108,0.916596364,0.678155108,1.063261207,1.179275472,0.979223165,0.92964809,0.851363575,1.039456693,1.039832994,1.343467074,1.139517596,1.030539717,1.00947594,1.019028645,1.027190903,1.059598711,0.978648697,1.012273034,0.903672775,1.015541401,1.146685988,1.038325277,0.881145006,0.997330172,1.024179909,1.029958491,1.041882865,1.066435641,1.02206449,0.875135679,0.906654154,0.945260675,1.048491723,1.043672872,1.012102078,0.971370413
0.903082288,1.013398172,0.92025723,1.042720439,0.708199623,1.088243786,0.844442017,1.170866032,0.91203899,0.886064543,1.092927638,1.432868221,1.127032518,1.069566651,1.145568586,0.926955771,1.264438385,0.739237826,0.930780781,1.328740153,1.279746082,1.017420688,1.102207557,0.994995689,0.934180281,1.025155687,0.967991494,0.938240602,0.936952583,0.904693614,1.125400634,1.131964158,0.809899783,1.166276209,1.226820314,1.027716379,1.050224883,1.087910961,1.062957957,0.871481454,0.909788139,0.882738183,1.105842572,1.029777637,1.341538943,0.842546735,1.124564858,1.031539855,1.037621452,1.089737154,1.040455387,0.961281628,0.988749974,0.887427573,0.994747051,0.937241762,1.014215863,0.89654825,0.971055255,0.988025148,0.998906669,1.100796814,1.075508677,0.974522584,0.86369143,1.053263866,0.913248323,0.916908198,1.096112838,1.011185561,0.996582237
1.075742197,0.963480999,0.956960606,0.942238141,0.691313599,1.12318609,1.030145383,1.13585436,0.869229391,0.855971535,0.653612293,0.82512283,0.982598966,0.788561601,0.965599966,1.100174713,1.351964606,1.141839199,1.061948043,1.096500497,1.198719846,0.959131426,1.244111366,1.069091197,0.857430891,1.044051055,0.962381214,1.081145491,0.914107585,0.958959324,1.064366088,1.098533315,0.962637318,1.042707654,0.957044036,1.029637688,1.18267357,1.07522609,1.028947612,0.859196584,0.94105023,0.915589037,0.990196366,0.883158663,1.259813707,0.833348252,1.003164571,0.985615296,1.099832531,1.088340564,1.037252527,0.947484566,1.007471216,0.971025992,0.899176449,0.955368343,1.013309674,0.868623908,0.956804939,1.112056458,1.056662158,1.00408664,1.015183887,0.956333457,0.950002882,1.240233104,0.973151903,0.97737857,0.988449782,0.959670322,0.9953645
1.147198511,0.979981639,0.949823082,0.995562085,0.727414017,1.144963646,0.754848223,1.076321483,0.962392416,0.795185556,0.686579861,0.821896353,0.856031217,0.966892658,1.111539868,1.003004489,1.049530275,1.071271371,1.134269554,1.034033378,1.255352109,0.926651479,1.231121526,0.905352757,0.844771043,1.070451548,1.044993754,1.157023148,0.962788531,1.083496089,1.007073383,1.06180904,1.124187426,1.093560111,1.166298629,1.022123713,0.950944471,1.086261613,1.171115945,1.111211951,0.976090363,0.936716625,1.081134619,0.994175676,1.281206888,0.880853538,1.013832207,0.97844019,1.108776438,1.069234062,0.977546727,0.969377269,0.955869476,1.496330095,0.952482199,1.076242337,1.003538789,0.875224884,0.939020452,1.043630498,1.031077617,1.050569291,1.024643688,0.990054437,0.844872816,1.032211601,0.919658268,0.924158568,1.030218347,0.99817537,0.962060293
1.000133999,0.935547311,0.863756159,0.949549084,0.841466166,1.095714856,0.55304351,1.061347794,0.941218247,1.017491227,0.833169148,0.671385579,0.834118314,0.82496382,1.714341156,0.981771496,1.179477409,0.979968966,1.361882433,1.298104327,1.105557474,1.016700132,1.129506686,0.958002882,0.818935177,1.025369291,0.908982769,0.930817287,0.916949478,0.800364118,0.979979678,0.998212411,1.09373923,1.054429812,1.02441439,0.997552029,1.077104144,0.962034694,0.931662953,0.774717897,0.943733832,0.972047467,0.999549988,1.033131201,1.288784903,0.964574429,1.019534354,0.914753655,1.115852458,0.973900244,1.049031609,1.022876585,0.969566882,1.059866227,0.902533782,1.040894365,0.999880039,0.894592608,1.008106786,1.030114315,1.011897993,0.983400081,1.033061628,1.019843482,0.873169037,1.086542039,0.860595582,0.93243234,1.0119005,0.931041676,0.963426774
0.962963006,1.146054036,1.380271849,0.925425076,0.849368388,1.18656083,0.456669224,1.01947009,0.964727049,0.748994645,0.96411553,1.210288483,1.243746524,0.994934422,1.046698268,1.013513637,1.213717229,1.100780201,0.978968827,1.13513375,1.169353521,1.014351115,1.229342261,0.951098475,0.795324441,0.995772644,0.987672229,0.957905081,0.913001304,0.919268331,0.949973516,1.056635343,1.074422063,1.103159875,1.073699367,1.08619464,1.110833693,1.346336301,1.025936786,0.868845354,1.002285302,1.007568493,1.127076703,1.020952587,1.05005366,0.987872258,0.999026691,1.016641538,1.0432591,0.949266604,1.069970529,1.008694793,0.984318222,0.853319935,0.839506952,1.02357893,0.955493854,1.008575906,1.009008622,1.042799062,0.990338364,1.042459618,1.040850871,0.989842249,1.02055316,1.149192452,1.052164834,0.993307958,1.025896064,1.005153948,0.900131402
0.892207792,0.968190615,0.97878519,0.829753349,0.711686869,1.15709198,0.630960911,1.009062925,0.976235676,0.780686975,1.184639019,0.888695381,0.903760802,0.994666402,0.939618172,0.95384479,1.122179043,1.639467598,0.816747666,1.318740676,1.144843999,1.013556274,1.084933914,0.972545272,0.814564572,1.029065951,1.035966833,1.00917255,1.023077618,0.917345053,1.072934287,1.059056068,1.03655359,0.97338295,1.169981956,1.071402404,1.366959417,1.310630879,1.062952242,0.902378052,0.94459799,1.002148243,0.965438982,1.189554341,1.052234731,1.053119255,0.924379313,1.050882691,1.12332084,0.999482684,1.113268429,0.968879826,1.014246882,0.75489925,0.8817785,0.921256602,0.977492343,1.158358334,1.023620129,0.991795781,1.009729542,0.99108029,1.001068892,1.04051808,1.626682424,1.020612446,0.970727183,0.918132502,0.997269392,1.022250247,0.929311779
0.900500578,1.100299368,1.12703425,0.888402968,0.749034109,1.091607443,0.849794528,0.927207117,0.92684965,0.716985097,0.909505849,1.172763306,1.174631962,0.835175715,1.024891152,0.98652676,1.28016751,0.914327135,0.913455616,1.202455556,1.191627403,1.064376602,1.087098001,1.131422328,0.785685402,0.992338613,1.000182382,0.957552352,0.909657736,0.974403367,0.74083856,1.04741488,1.282247725,1.059648084,1.073145876,0.975676721,1.317008948,1.0550759,1.14516164,0.978640708,0.960364809,0.970194295,1.052355639,0.930132456,0.878041075,1.513022573,1.003803494,1.040800896,1.099235448,0.950122278,1.04292374,0.961271266,1.013345541,0.812802466,0.891800978,0.984251061,1.004852704,1.066357411,1.041153252,0.957128437,1.039843511,0.912087778,1.037229428,0.97524426,1.072517369,0.854217131,1.042770399,0.999279614,0.956955141,1.021669753,0.966955275
1.065896941,1.053815188,1.054686591,0.802785333,0.74405697,1.051988766,0.649648648,0.94430802,1.095658134,1.090176903,1.072344234,0.997653811,1.000669521,0.874031607,0.830180507,0.946885845,1.107643012,0.860179169,0.934616267,1.499921159,1.10579632,1.076798847,0.944232583,1.13978834,0.770866643,1.067248693,0.951418444,1.11946465,0.951380719,0.90336533,1.019703631,1.085824162,0.835313194,0.940139946,1.056695664,0.928112073,1.441288526,1.007852181,1.044212721,0.816558643,0.974363588,0.982624388,1.111512835,0.849646864,0.937576265,1.130686523,0.981283133,1.040238423,1.088184077,1.075017239,0.98657138,1.017575466,1.03305378,1.001829843,0.894700481,1.150924421,1.04267237,1.180654991,1.023700704,0.929488241,1.002713373,1.038790206,0.995664423,0.991118935,0.856355162,0.957633954,0.934732768,1.009355791,1.023484674,1.004434984,0.999810163
1.063713971,1.011558219,0.998678529,0.986807573,0.839454872,1.120868734,0.921845035,0.969668232,1.092119107,1.204429631,1.008884546,1.150347025,0.805899526,0.706686395,1.340854803,1.161471951,0.926549901,0.66888892,1.086892197,1.583828681,1.059633549,1.013502745,1.255095516,1.032691293,0.825565019,1.011423669,1.003936326,0.948249344,1.008364766,0.81851952,1.095493495,1.073593585,0.816738107,0.987762582,1.079849982,0.977924272,0.921102221,1.142239153,1.023993417,0.923046865,1.019843218,1.016004611,1.016890195,0.954793746,1.062186164,0.985624909,1.000693783,1.090096586,1.019691398,0.973468052,0.988869808,0.989322188,1.011745987,1.021263862,0.851990231,1.125371056,0.988909457,1.138582145,1.023455752,0.9154864,1.010727718,0.982127386,0.994623209,1.031488267,0.813347892,0.886733595,0.910611837,0.932667762,1.025973575,0.982505109,1.05054161
1.026160509,1.02436492,0.992286689,0.818891531,0.822890671,1.090053209,0.881146742,0.943417063,0.962292533,1.037045722,0.866233329,1.173474388,1.34835207,0.648362498,1.41314186,1.181018579,1.087632595,1.802845415,0.804785766,1.229777262,1.078649436,0.972985519,0.955432274,1.197991635,0.812522019,0.983596246,0.900257751,1.032178299,0.946407299,0.919178236,0.833107358,1.09883153,0.900706421,0.972949605,1.03447409,0.969373487,1.039338154,1.012964052,1.14091063,0.939757806,1.131222301,0.969226784,1.165827124,0.820389303,0.99092371,1.338237172,1.009936409,0.967880327,1.081203209,1.026998678,1.051542554,1.015352753,0.964734999,1.087231993,1.080307133,1.066239417,0.941070553,1.061381099,1.042485688,0.984658591,0.973999149,0.970189375,0.915957308,1.028811441,0.763332417,0.99732741,0.926653414,0.99200782,0.999521715,0.944429579,1.029981894
1.003439562,1.012808183,1.062342089,0.714357612,0.787836193,0.977536617,0.854299226,0.954891044,1.036353615,1.287550396,1.134600089,0.985084847,1.058895912,0.779815898,1.106878597,0.988704964,1.454707781,0.994959867,0.980309256,1.189611536,0.983492497,0.965334257,0.975964893,1.091946884,0.754397519,1.04274965,0.941199743,0.922204829,0.79654095,1.025713797,1.103332892,1.006195726,0.709986671,0.892957844,0.960608646,0.872907352,1.282926661,0.937385383,0.882870906,0.907896787,1.003403386,0.987381666,0.966638111,1.009070779,1.024288274,2.453166948,1.091165495,1.03692188,1.047980297,0.97759156,1.018821056,1.010881337,1.020159972,1.047596136,1.141191018,0.979097353,0.93965275,1.075322101,0.969602763,0.984730571,1.042190209,1.122478579,1.029130121,1.007037909,0.854677701,0.846763476,0.932064482,1.010019797,1.06617529,1.048254035,0.929442587
0.953632966,1.001627298,1.008639474,0.838255521,0.831403802,1.132231711,1.225436133,1.028580445,1.094498669,1.16874549,1.057327946,0.815204518,0.971862304,0.83473805,1.273168254,1.125076183,1.458779165,1.133673804,1.02703959,1.040597423,0.883982507,0.954347508,1.607730923,1.097151787,0.848619105,0.983638604,0.932487696,0.997817582,0.954266495,1.052561219,0.985814731,1.039235911,1.137834516,0.9713769,1.170916296,0.973759063,1.160969156,1.009905203,1.039183767,0.847716448,1.013315558,0.970818929,0.993061605,0.979594223,0.863254936,1.349413871,0.992875232,1.009006201,1.050028512,1.009358037,0.987768336,1.062361492,1.031849868,0.975034231,0.896518054,0.842085804,0.950408498,1.213069448,1.025699349,0.979426228,1.079748977,0.999340813,0.983611338,0.991713741,0.890926634,1.079116604,0.988987008,0.890740657,0.98409212,1.095213089,1.022067805
0.948177258,0.978966079,1.065261075,0.822798343,0.798890538,1.288170014,1.26997127,0.993162556,1.114020165,1.828729342,1.113689153,1.428952715,1.168949294,1.017347177,1.145394254,1.153699758,1.138924057,0.68146545,1.090062664,1.420284933,0.890174323,0.908481076,1.022157681,1.000958672,0.947591733,0.847411061,0.921968757,1.028815586,0.98413012,0.925967746,0.903658669,1.090807122,0.95361775,0.940892734,0.987766706,0.877987079,0.936244577,1.106046131,1.049512595,1.072553014,1.080421636,1.007947344,0.997053756,1.159396809,0.864529608,0.971437311,0.999732622,0.975612696,1.074713407,1.029606095,1.033222754,1.011594926,0.997868458,1.013932654,1.005896905,1.005503306,0.968801087,0.977458551,1.0278514,0.971213814,1.097479776,1.063388823,0.991586495,0.98389274,0.740996337,1.256728154,1.013002924,0.94430415,1.035927714,1.03489918,1.020844624
0.927227738,0.990341921,1.100052211,0.782525077,0.915927158,1.013061825,1.178660541,0.976241263,1.027388606,0.824857259,1.18425778,0.93531508,1.166439048,0.863169793,1.004431774,1.061934414,1.231542518,1.25176031,1.624061762,1.236988611,0.873841309,1.006641562,1.198753363,0.921526307,0.794446292,1.054123278,0.994156512,0.969180492,0.901464381,0.859422373,1.088514234,1.010014143,1.211170507,0.967449351,0.96934757,0.895648231,0.978026875,1.055661965,0.925039821,0.941014042,0.993747612,1.056905412,1.058467581,1.363895902,1.256610726,1.165765045,1.084249456,1.023412108,1.11197578,1.07096021,0.999470721,1.016563134,1.02964401,0.999957483,0.983648537,1.045314064,0.994652884,0.950942931,1.199770286,0.983097044,0.994774282,1.084907564,0.998635523,1.011723948,1.006494278,1.069061965,1.054652793,0.981590147,1.096932187,0.993069013,1.075705412
0.969716832,0.999985301,1.010819143,0.747329104,0.801895479,0.935605677,1.825099273,0.979876857,1.00070569,1.041571122,0.983882716,0.777760002,1.135016968,0.982989155,0.963421015,1.0607866,0.786669448,1.238687257,0.994429691,1.178843031,0.851790874,0.919096365,1.020052346,1.016038832,0.77376339,0.901632563,1.017048371,0.982033947,0.870044289,0.795672749,0.854614044,0.973234493,1.163950114,1.049206813,1.126848288,0.876920774,0.875458529,1.103528052,0.9647302,0.988257233,0.991572698,0.995224048,1.036499109,1.061539552,1.561865373,1.100984276,1.067715513,0.976841342,1.093928584,1.088384321,1.043764429,1.013563993,0.977222832,1.05999634,1.104605353,2.013047839,1.035935217,0.970369141,1.114397557,0.934465175,1.049894583,1.031851727,1.023669244,1.012940569,1.110852476,0.940510451,1.018109295,0.938403163,1.014695511,0.901259006,0.973996378
1.009947013,0.998789376,1.000453416,0.846503324,0.634539956,1.19488862,1.270376848,1.005788585,1.004686778,0.724609081,1.064963163,0.75656606,1.133548856,1.083873868,1.014010686,1.092600242,0.885892122,1.445487101,1.095046428,1.159521332,0.909407503,0.97951958,1.296404541,0.896548653,0.826317566,0.933933991,1.036662042,0.85852093,0.835521021,0.952637859,0.924217874,1.022097526,1.043310842,1.029608603,0.926602915,0.823080787,0.905015901,2.187476413,1.067140483,1.084523819,1.044017612,0.998510457,0.974676649,1.062089665,1.38746066,1.353836313,1.009596012,0.97457423,1.00679472,1.06458328,1.038391184,1.039476391,1.030365737,1.823642545,1.141194498,0.905508691,0.966590414,0.924100236,1.097325644,1.000142765,1.041212374,1.018798112,1.117591008,1.042680329,0.996654469,0.823773166,0.99936319,0.988354471,1.105798393,1.057012233,1.045655469
1.011946153,1.178522764,1.295268468,1.046407689,0.658123073,1.514805495,1.216415077,1.049005236,1.026410897,1.195532076,1.218071971,1.111189822,1.250821033,0.984184575,0.836391284,1.019399915,0.402286455,1.030135078,0.902696871,1.150009539,0.878336673,0.940138975,0.9230774,0.969856446,0.796009531,0.981483039,1.103724117,0.939428962,0.80583091,0.785823505,1.047593258,0.966396885,1.089783092,0.861460399,1.05042847,0.791886591,1.076533867,0.990884978,1.009994054,0.898234072,1.004151294,1.027267895,1.152613682,1.040090488,1.255333899,1.49843431,1.065666812,1.013767252,1.078223915,1.062510617,1.041954064,1.049127834,1.001018687,0.89703505,1.058740928,1.019628161,0.998670261,0.960089526,1.121039982,0.952824606,1.02424449,1.014450323,1.183385256,1.072591664,1.291112789,1.082285727,1.059855999,0.960919506,0.998025731,0.999796582,1.056438776
0.977715776,1.129334772,1.288657935,1.255646304,0.777840482,1.142974559,1.168719175,1.035427744,0.961303142,1.01105185,0.797860417,1.004267795,1.180418545,0.920436125,1.336904067,1.085978481,0.809236647,0.878302627,0.909062025,1.281817764,0.833277274,1.020346573,1.058942232,0.975546575,0.80691701,0.992518444,0.984640988,1.077118307,0.930803402,0.800881751,0.974117168,0.945887446,1.123402331,0.897529171,1.035780693,0.898265701,0.855526244,1.19786291,1.026148909,0.827835944,1.040303389,1.030206211,0.999836432,1.130246462,1.212152679,1.0798917,1.005939317,1.029120413,1.003231835,0.991191174,1.044428388,1.022908108,1.049290294,0.831854201,0.922663961,0.876209062,0.977658371,0.964690347,1.068686066,0.909756853,0.973807054,1.025836004,1.136478381,1.006194653,1.385266368,1.115915926,1.038256502,1.066140226,0.953965399,0.976567203,0.995771329
0.892008467,0.948810864,0.995363207,0.856829485,0.654653391,1.202111282,1.848308652,1.018473382,1.037838077,1.697738413,1.013902514,0.97758776,1.001550196,0.90145282,1.289584424,1.178847648,0.885713684,0.455435526,0.946110506,1.191850254,0.871215444,1.04386072,1.16735962,1.014370522,0.782757797,1.019717402,1.012403867,0.963485882,0.864906171,0.936064703,0.838696452,1.036579318,0.862508163,0.947300192,1.058540434,0.863912311,0.759066208,1.469117415,0.870325638,0.905515394,0.979282594,1.063709154,0.981054115,1.385591705,1.257437405,1.123292003,0.95576116,1.024526841,1.020103139,0.981415157,1.034465152,1.00538632,1.03252609,0.878663625,1.155328812,1.009585753,1.0268679,1.005497986,1.115149251,0.998141725,1.047884399,0.99991427,1.126976459,1.070223377,0.984027886,1.091681942,1.027566151,1.01793928,1.003198539,1.029477143,0.92919388
